,close,date,high,low,open,quoteVolume,volume,weightedAverage
257,15024.0,1514946600,15190.43782802,14771.2971249,14845.99999995,205.49969975,3087504.1280907,15024.37293994
258,15156.0798035,1514948400,15280.0,15020.0,15076.66424278,173.41745629,2633162.2098434,15183.95129403
259,14820.26932,1514950200,15172.6468398,14807.00647178,15124.6001,135.6132613,2028619.3465943,14958.85673088
260,15044.50000019,1514952000,15092.59253922,14820.0,14820.26932,93.63125435,1401881.1147615,14972.36285568
261,15068.99999999,1514953800,15190.99999999,15035.45111265,15044.5000002,109.37541171,1653249.2502167,15115.36481892
262,15123.0,1514955600,15150.0,15000.00000001,15070.006131,54.87643898,828100.15781645,15090.26775804
263,15119.96969909,1514957400,15176.22033883,15050.72501581,15125.08830001,74.65874354,1129060.1065257,15122.9454581
264,15080.0,1514959200,15159.777777,15050.0,15087.6971226,79.51464498,1199866.915284,15089.88583908
265,15393.00000002,1514961000,15393.00000002,15063.40000079,15080.0,117.60882444,1797687.3168501,15285.3098006
266,15333.19999989,1514962800,15440.725015,15303.10000001,15393.0000495,91.97858694,1414437.329134,15377.89801072
267,15249.12694704,1514964600,15429.99999996,15223.12694671,15310.00000067,162.4025947,2486890.5759865,15313.12095462
268,15095.51279983,1514966400,15300.56347375,15054.59484262,15274.563474,136.86132553,2074168.2270095,15155.25455403
269,15119.99999986,1514968200,15267.99999989,15050.0,15095.5127998,166.56432775,2525525.7333794,15162.46466152
270,14850.69784094,1514970000,15123.55821915,14699.96155376,15093.2625182,216.70932395,3227421.7860704,14892.86075579
271,14774.0,1514971800,14991.47399053,14691.16150769,14820.71755153,223.39478425,3322342.4071007,14872.06793235
272,14620.00000007,1514973600,14924.56672406,14476.14012492,14807.17800023,309.18991897,4527348.3465915,14642.61306343
273,14668.99999977,1514975400,14750.25959049,14556.0,14620.00000008,180.97507063,2654202.9022187,14666.12441691
274,14667.99999922,1514977200,14810.0,14617.0,14668.99999974,136.80524384,2012350.449937,14709.60025692
275,14869.99999841,1514979000,14874.99999973,14625.00000011,14667.99999908,127.10128196,1879678.6655793,14788.82538864
276,14800.63581004,1514980800,14902.0118291,14756.95928219,14869.99999841,119.30313776,1772163.3883395,14854.28985031
277,14564.36207735,1514982600,14829.64335988,14534.79675245,14800.63581004,115.41201558,1693852.655317,14676.5711248
278,14752.54941487,1514984400,14779.99999999,14552.27,14552.27971657,127.97821251,1876270.0245554,14660.85506084
279,14888.01000047,1514986200,14959.53277541,14730.00000002,14752.54941487,117.22970147,1742884.1817594,14867.25769923
280,15040.0,1514988000,15053.24871817,14851.0,14898.99999997,165.48942448,2476262.9837187,14963.27026031
281,14814.77232556,1514989800,15054.62005272,14795.69832447,15040.0,213.54044757,3187138.389445,14925.22107972
282,15001.00000015,1514991600,15071.71933403,14715.68149792,14847.99999999,257.31025602,3847825.3389686,14954.03019873
283,15076.29546095,1514993400,15128.87968334,14935.18,15002.51494154,222.76166018,3348245.0054806,15030.61614272
284,15172.96321856,1514995200,15217.97710163,15046.53049638,15076.29546095,158.65915096,2403259.2462978,15147.30938465
285,15106.80799127,1514997000,15157.13349822,15000.00000005,15151.58071454,132.98531862,2005651.5972111,15081.75201611
286,15097.54344997,1514998800,15131.29676093,14969.00000004,15106.80799127,107.10510351,1611684.5014785,15047.69099381
287,14900.0,1515000600,15092.65344478,14887.0,15051.0000003,133.76479695,2006440.8527599,14999.76749121
288,14841.0,1515002400,14951.75400878,14800.0,14900.0,198.26595266,2947430.2587632,14866.04340896
289,14750.99999997,1515004200,14894.65065523,14750.0,14876.72606412,156.29063115,2317952.9597608,14831.04228772
290,14881.96567965,1515006000,14898.99999996,14716.95299221,14750.99999997,151.92048666,2249716.5137319,14808.51307939
291,14761.28755651,1515007800,14900.96567975,14727.0,14898.99999983,181.94711101,2693629.5087981,14804.46429649
292,14809.99999986,1515009600,14932.05050107,14716.95299222,14761.28755651,193.4204977,2865298.8815151,14813.83263711
293,14999.99999982,1515011400,15000.0,14780.29590689,14809.99999984,126.25784546,1875291.081641,14852.86775493
294,14933.99999994,1515013200,15032.08199762,14873.79821944,14971.98349003,181.39162322,2710549.3053124,14943.07872213
295,15025.077643,1515015000,15097.14662982,14901.3980607,14933.9999999,168.04502969,2524559.620129,15023.11389266
296,15045.0,1515016800,15050.07764199,14939.99999999,15025.077643,90.09846538,1351965.1812748,15005.41852264
297,14871.4440256,1515018600,15070.53648186,14870.99999999,15045.99000021,91.3571375,1369827.5142514,14994.2035372
298,14980.27303737,1515020400,14991.27303736,14826.18900207,14871.4440256,94.77215491,1410829.9224808,14886.54472213
299,15150.0,1515022200,15150.0,14971.0,14980.27303737,138.01999341,2074252.6941166,15028.63927804
300,15067.99999962,1515024000,15184.99999999,15012.70457451,15150.0,197.69606831,2985967.0944551,15103.82639361
301,15111.0,1515025800,15171.75976436,14995.53000001,15067.99999952,126.73706761,1909145.6037853,15063.82970497
302,15111.60848319,1515027600,15125.15515398,14924.01639412,15111.41565102,171.38958737,2571858.159774,15005.91838302
303,15303.69816134,1515029400,15379.99999999,15004.82983988,15031.52915179,242.16764866,3689869.9091389,15236.84079833
304,15298.99999966,1515031200,15400.00000004,15151.0,15303.69816134,190.19796624,2910738.1288396,15303.72898502
305,15181.50000065,1515033000,15317.99999995,15170.0,15288.61457422,108.46197544,1653113.1767492,15241.40759969
306,15193.60904946,1515034800,15243.42379768,15088.03259051,15181.50000065,147.62516802,2237792.2032314,15158.60901799
307,15091.53818126,1515036600,15209.99999975,15060.96000004,15193.60904946,88.88316002,1344057.272946,15121.61890557
308,14905.0,1515038400,15078.5394849,14722.0,15070.36909735,214.44691787,3195009.4277712,14898.83584947
309,14891.78553981,1515040200,14988.99999994,14818.30365514,14905.00000003,61.46973471,915953.08191553,14900.87904619
310,14760.00000004,1515042000,14945.23111604,14750.0,14891.78553978,102.122111,1516528.1863766,14850.1452969
311,14888.99999917,1515043800,14918.06499926,14750.00000122,14750.00000123,84.49595064,1255479.6776594,14858.45970309
312,15025.63999965,1515045600,15050.0,14850.00000004,14888.99999917,76.94089467,1153829.1621534,14996.3055031
313,14889.99999974,1515047400,15052.29232739,14850.00000019,15025.63999965,122.11838743,1827089.5846592,14961.62554313
314,14866.18389611,1515049200,14901.71028958,14701.0,14889.99999974,135.20638964,2002881.7434432,14813.5139824
315,14771.1500003,1515051000,14896.3012865,14700.99999997,14830.28822149,101.49145969,1504046.889397,14819.44287717
316,14579.0,1515052800,14848.73315724,14579.0,14802.7454899,149.19731985,2198527.1145291,14735.70112881
317,14399.8486291,1515054600,14579.69398575,14301.99999925,14578.49580265,275.22403703,3968718.2793085,14419.95518318
318,14450.00000002,1515056400,14466.6362604,14083.91135919,14399.84862891,355.92986506,5075780.2614558,14260.61918293
319,14455.16883171,1515058200,14552.23714909,14200.0,14450.00000001,227.57511213,3272629.5087344,14380.43676263
320,14435.86999975,1515060000,14561.0,14316.01543016,14455.16883174,191.20935677,2760905.0766746,14439.17349711
321,14399.99999997,1515061800,14599.99999999,14261.0,14435.86999975,116.93694826,1692522.5199756,14473.80443187
322,14445.87339557,1515063600,14454.2029398,14250.0,14399.99999988,195.47012126,2805622.0625728,14353.20162737
323,14531.1042005,1515065400,14577.54321872,14402.16,14445.87339554,118.79095081,1722330.6147716,14498.83684765
324,14400.83650593,1515067200,14590.77610518,14400.0,14539.99999978,104.22320301,1513345.0166472,14520.23132029
325,14349.99999999,1515069000,14428.13524469,14172.69397638,14400.0,156.19299297,2238400.1753942,14330.98971234
326,14569.9899999,1515070800,14574.05815514,14336.23493461,14349.99999999,85.13318198,1230424.0553048,14452.93159127
327,14545.66625722,1515072600,14623.54976205,14429.9614076,14550.00000001,127.20254779,1851904.9198844,14558.70933451
328,14519.21380997,1515074400,14588.99999999,14456.405358,14545.66625722,107.14176775,1554551.7981193,14509.29764148
329,14558.59101348,1515076200,14655.0,14471.00000005,14519.21380997,117.92674892,1716728.0078134,14557.57937478
330,14420.0,1515078000,14646.0,14336.8234525,14604.99999997,181.48889711,2639476.1498236,14543.45798478
331,14449.14448982,1515079800,14548.52450934,14330.3473933,14336.82345251,158.569499,2289910.8586991,14441.05501461
332,14450.00000023,1515081600,14500.11,14350.00000002,14479.99999996,113.560647,1639038.6900672,14433.15737772
333,14554.9999999,1515083400,14578.0,14450.0,14498.99999973,113.92326634,1654958.0223491,14526.95376034
334,14712.01010256,1515085200,14718.0,14530.00000003,14554.9999999,107.15922911,1566080.966746,14614.52251712
335,14730.38468603,1515087000,14750.0,14650.0,14715.01010256,86.58219121,1273276.1105021,14705.9815963
336,14838.93103317,1515088800,14971.02997682,14680.64444794,14730.38468602,164.6928496,2449405.6900152,14872.56851748
337,14753.31074749,1515090600,14914.17227783,14753.31074748,14870.0,110.1539427,1634781.8675858,14840.88383507
338,14878.61197787,1515092400,14890.00000001,14681.03058647,14757.76782692,221.73234703,3281155.2114026,14797.81933196
339,14990.57200279,1515094200,15064.37,14849.4052052,14878.61197789,344.16296911,5154153.6059915,14975.90987002
340,15088.99999989,1515096000,15112.0,14955.68149636,14989.99999993,231.49248262,3483552.2613934,15048.23060328
341,14828.28231106,1515097800,15126.60980031,14806.40461616,15088.99999989,289.66536481,4339811.2946473,14982.15465799
342,15000.30018028,1515099600,15049.99999999,14633.18949809,14845.55929932,233.15079755,3472802.0909777,14895.0899052
343,14856.84810829,1515101400,15100.77276798,14856.84810825,15014.17544233,226.22908252,3391652.2056041,14992.11404574
344,14900.0,1515103200,14936.84709657,14785.49619663,14862.84810823,103.66311878,1541614.7515672,14871.3908062
345,15004.16591188,1515105000,15093.99999999,14831.76555675,14900.0,111.66264437,1671646.0785372,14970.50412847
346,15032.35347291,1515106800,15062.14177929,14928.47478408,15004.16591182,74.1162114,1111201.7461467,14992.69492
347,15167.62803252,1515108600,15217.39,14995.785175,15032.35347291,153.33644484,2315203.7148482,15098.84826965
348,14965.9877589,1515110400,15178.0,14908.27338111,15167.62803252,109.16683804,1640642.6780524,15028.76429792
349,15029.99999951,1515112200,15064.7013174,14960.0,14960.0,56.84248408,852993.28983052,15006.2634249
350,14993.00000023,1515114000,15076.79160036,14975.02786274,15028.39700999,71.7511399,1077981.1589193,15023.88896429
351,15000.0,1515115800,15079.0,14800.69135797,15025.07002688,133.64807931,2002390.8559686,14982.56365752
352,15148.00000002,1515117600,15175.0,14772.4649684,15000.0,232.49584397,3498473.2197523,15047.46562353
353,15091.05984356,1515119400,15183.99999988,14912.25440044,15130.0000002,184.50899746,2788519.0123649,15113.18716567
354,14936.97857937,1515121200,15126.0,14936.97857868,15032.56128917,92.63110966,1391324.3798452,15020.05519476
355,14947.13999999,1515123000,14986.37076286,14801.51667525,14965.0,82.93854659,1239181.2135142,14940.95646069
356,14800.0,1515124800,15031.4537596,14780.06,14947.14,87.33817179,1303939.5987802,14929.77895066
357,14945.0,1515126600,14945.0,14779.56374999,14824.38071849,94.54947224,1405889.6373417,14869.35467786
358,14887.99999995,1515128400,14949.90960195,14830.00000024,14896.00000387,66.41030994,988316.78143586,14881.9781496
359,15033.36299914,1515130200,15060.10398487,14850.0000001,14879.99999999,58.71388578,878607.66283852,14964.22270756
360,15018.99999987,1515132000,15066.04335202,14931.00000035,15033.36299914,86.2498327,1294148.1737024,15004.64561135
361,14970.09999857,1515133800,15020.0593319,14891.96421766,15008.99999988,66.6295527,997610.46648935,14972.49232605
362,14915.00000003,1515135600,14970.0999985,14821.81710933,14970.0999985,91.82703436,1366291.6020461,14878.96904837
363,14948.99999555,1515137400,14980.0,14870.0000001,14941.94185035,91.37352533,1363481.3507293,14922.06134988
364,15130.15424616,1515139200,15157.42397671,14902.23188025,14948.99999555,115.25603422,1735223.4010666,15055.38007454
365,15460.00000001,1515141000,15498.99999888,14952.81931296,15122.27750997,206.46944203,3142007.1808363,15217.78307697
366,15815.00000023,1515142800,15990.00000066,15460.00000009,15463.0,565.53935714,8916174.8077956,15765.79011739
367,15900.0,1515144600,16118.56818701,15781.59848501,15815.00000023,434.51141095,6942109.0716759,15976.81648106
368,15983.89999997,1515146400,16025.0,15860.44082298,15900.99999999,219.76347146,3504283.3998878,15945.70460962
369,16062.9998187,1515148200,16247.0,15951.0000004,15967.451,249.47050657,4028092.5150511,16146.56806703
370,16000.00000009,1515150000,16137.57229017,15900.0,16042.46378334,192.30651728,3075196.4885528,15991.11944851
371,16102.82321222,1515151800,16270.86533577,16000.0,16019.99999961,217.0527367,3511958.340892,16180.20760432
372,15892.02899194,1515153600,16139.99997166,15881.23249996,16104.99999999,205.8011231,3283958.3028588,15956.95034794
373,15900.0,1515155400,15958.67158401,15757.05693544,15892.02899194,109.2930236,1734399.1854722,15869.25796672
374,16013.41399355,1515157200,16013.41399355,15850.0,15900.0,94.40856521,1503702.0159095,15927.60161712
375,16047.99999931,1515159000,16098.59499914,15967.74410003,16016.12988024,157.43979129,2525109.1302109,16038.57010683
376,16056.61814433,1515160800,16098.28693045,15795.2155932,16010.00000018,147.10422963,2347881.7333961,15960.66774763
377,16085.0,1515162600,16164.99999999,15950.00000014,16056.61814433,206.12241966,3314518.4193463,16080.33917326
378,16045.14485634,1515164400,16085.0,15950.00000019,16085.0,155.14123584,2481186.0844676,15993.07928052
379,16039.99999999,1515166200,16060.99593207,15975.00000007,16030.00000003,105.40185355,1688922.1022537,16023.64707421
380,16390.0,1515168000,16397.83314913,16036.8317601,16039.99999999,234.98856763,3816395.9061418,16240.77266665
381,16319.99999999,1515169800,16445.84361153,16242.99999999,16397.83314903,235.89345336,3857869.8141231,16354.28944369
382,16500.90800028,1515171600,16500.90800028,16273.66325463,16319.99999999,293.51203171,4814400.0707628,16402.73498402
383,16420.50400086,1515173400,16755.70802568,16350.0,16500.00000007,375.58751425,6225097.1336481,16574.29200243
384,16516.658927,1515175200,16599.0,16400.68718921,16420.50400087,136.89945979,2259441.3127806,16504.38443107
385,16413.89069511,1515177000,16516.658927,16308.41139833,16516.658927,171.80352061,2820125.743286,16414.83092589
386,16374.95125954,1515178800,16447.99999997,16153.75933657,16447.99999997,147.32553737,2398960.3694309,16283.39806021
387,16444.99999996,1515180600,16500.0,16312.25911293,16346.59400004,70.09688219,1151049.7363616,16420.84070503
388,16396.0000001,1515182400,16463.81404705,16276.42806814,16445.0,93.43082411,1530768.2011086,16383.9740866
389,16618.99999996,1515184200,16619.0,16314.37370007,16398.99314804,145.5592879,2397299.5185201,16469.57437829
390,16799.99,1515186000,16800.0,16614.46167391,16618.99999993,240.26317453,4023643.7805413,16746.81851853
391,16703.78771502,1515187800,16907.0,16701.39244788,16799.99,161.79010328,2725961.2845151,16848.75174223
392,16839.99999996,1515189600,16888.99999999,16683.52289501,16703.78771502,122.09913085,2050429.4669995,16793.15366723
393,16936.0,1515191400,16999.99999999,16830.0000004,16839.99999989,178.34629509,3021283.684752,16940.54638604
394,17078.00000003,1515193200,17100.0,16780.0311812,16937.0,184.05156718,3122349.0866782,16964.53409508
395,16924.0,1515195000,17108.0,16790.55032895,17094.99999999,179.08562575,3032347.4361121,16932.38875768
396,16631.00000001,1515196800,16939.99999997,16621.44673294,16923.99999996,151.43236771,2535304.3054981,16742.15588013
397,16925.24545528,1515198600,16934.654109,16625.00000003,16631.00000001,115.84429289,1943668.7759356,16778.28684906
398,17043.96397988,1515200400,17062.18999992,16838.5631622,16925.24545528,124.70780038,2117031.7036232,16975.9365266
399,17016.0,1515202200,17053.227811,16900.0,17015.07210681,154.82039629,2630321.7570237,16989.50409671
400,16875.450742,1515204000,17105.53248844,16753.23759278,17015.99999999,183.97208086,3121610.797839,16967.85068281
401,16565.0000003,1515205800,16875.450742,16565.0000003,16875.45074199,190.6263103,3190815.1347791,16738.58729027
402,16729.99999996,1515207600,16754.44499994,16511.555,16565.0000003,136.39901089,2272011.8687712,16657.09929966
403,16580.97069499,1515209400,16796.82299983,16525.00000004,16729.99999992,77.5120436,1289706.1932971,16638.7845475
404,16388.03895132,1515211200,16649.9999997,16372.00177263,16555.00000011,148.33958458,2442598.8061547,16466.26430207
405,16556.75004197,1515213000,16671.09607309,16388.03895132,16388.03895134,98.15243994,1626008.5302649,16566.15496526
406,16564.82455995,1515214800,16585.50066372,16420.00000002,16556.75004197,92.0902725,1519410.4183923,16499.14130064
407,16603.48515287,1515216600,16700.0,16530.46616094,16564.82455995,81.95795181,1365025.5462286,16655.19349962
408,16657.71915255,1515218400,16698.9999972,16535.00000033,16647.0,56.78186288,943956.61962759,16624.26295562
409,16578.00345739,1515220200,16694.89999999,16578.00345739,16656.89999999,54.91609456,913936.40204629,16642.4143845
410,16425.7745106,1515222000,16582.86899755,16388.98709995,16582.86899755,67.41816869,1109768.4624292,16460.97015082
411,16513.24644196,1515223800,16567.11273484,16425.77451063,16438.07308927,70.5198716,1162838.0444017,16489.50881529
412,16480.62581537,1515225600,16699.0,16402.52790453,16509.01999986,88.76678511,1471492.8414592,16577.06584321
413,16426.98999984,1515227400,16511.99999998,16399.32811638,16445.44899953,98.12155658,1615406.3003569,16463.31710035
414,16452.00000003,1515229200,16550.9999998,16401.91630838,16426.9899998,65.57235442,1079759.2511862,16466.68418019
415,16377.99999992,1515231000,16484.18441097,16325.00000031,16452.00000003,80.5288599,1321251.0303465,16407.17417317
416,16483.00000009,1515232800,16583.857886,16350.00000005,16363.00000003,111.77238507,1837159.486683,16436.61344018
417,16701.01000036,1515234600,16731.39873926,16467.91164657,16483.00000009,106.87680562,1779985.7259698,16654.55582849
418,16630.63170746,1515236400,16731.0,16553.31000006,16729.58439915,84.30066502,1406098.922378,16679.57093866
419,16535.00000003,1515238200,16639.17185613,16517.00000022,16630.63170746,50.98675838,844894.64391577,16570.86409806
420,16440.7138085,1515240000,16573.83756853,16357.42717333,16544.62853975,96.56792502,1591416.76682,16479.76557941
421,16319.1599541,1515241800,16499.99999999,16200.0,16440.7138085,75.86217579,1241302.4444896,16362.60009106
422,16354.90799988,1515243600,16442.05779333,16280.0,16319.94795804,132.84718884,2170871.4707557,16341.1171114
423,16271.00000004,1515245400,16379.99999995,16215.10423178,16318.55831048,104.71680155,1706256.6103176,16294.00998752
424,16440.99999996,1515247200,16456.02854964,16255.2524544,16271.00000007,98.76947547,1618312.2396755,16384.74064962
425,16520.0164127,1515249000,16549.27478611,16411.94094141,16446.19798842,74.00534033,1220020.2213035,16485.57003944
426,16660.0,1515250800,16690.87799992,16434.59540322,16512.79187336,93.59143764,1549024.779735,16550.92408873
427,16622.00427849,1515252600,16660.0,16548.91318217,16650.00000029,72.19301602,1200256.3630819,16625.65756706
428,16653.99999999,1515254400,16667.92669687,16534.15120071,16619.68499989,73.84413521,1225900.7671173,16601.19335992
429,16925.0000006,1515256200,17000.0,16620.00000002,16653.99999997,172.7865348,2911975.4293005,16853.0229087
430,16886.31954201,1515258000,16947.01234598,16772.00000001,16939.99999986,89.55496492,1509501.5320574,16855.58733014
431,16939.99998986,1515259800,16950.17882125,16788.64638811,16886.31954201,75.55056811,1275636.3245735,16884.53649635
432,16968.04223071,1515261600,17019.99999999,16903.77849014,16939.99998986,83.39001329,1415523.4200625,16974.73551346
433,16799.0,1515263400,16969.99999995,16682.73394198,16968.04223071,102.54658255,1722444.5338773,16796.70342049
434,16748.31300803,1515265200,16880.69767295,16651.00000001,16799.00000001,57.76472792,969041.76215124,16775.66565349
435,16746.92362323,1515267000,16805.87102991,16697.92362428,16748.31300799,40.71815426,682592.86550142,16763.8459529
436,16838.00000001,1515268800,16846.11963792,16700.0,16758.92362392,62.64319408,1049571.1271562,16754.7511357
437,16863.43232736,1515270600,16917.7267375,16763.08069412,16825.7234989,51.05774847,860363.52797699,16850.79255859
438,16768.99999956,1515272400,16925.0,16729.21621404,16863.43232736,54.18505097,912026.87124562,16831.70643782
439,16850.03853312,1515274200,16900.0,16755.03877572,16768.99999956,47.63666144,801137.4064133,16817.66484459
440,17159.00000001,1515276000,17257.08719135,16840.76750217,16850.03853312,168.70805064,2891958.8305237,17141.79506877
441,17105.47085662,1515277800,17212.00000008,17028.28021001,17159.00000001,96.85231405,1657069.8488176,17109.24374984
442,17175.41764656,1515279600,17218.0,17084.36814505,17084.36814505,74.7656098,1283352.3102545,17165.00826633
443,17158.72758957,1515281400,17200.0,17100.0,17190.3910096,65.2442705,1119607.3061638,17160.23947518
444,16986.35156924,1515283200,17177.44769997,16937.92600001,17158.7275,126.97447231,2161568.8696527,17023.64916607
445,17006.4540845,1515285000,17080.46260602,16950.00000004,16999.99999963,61.90563538,1054043.1372677,17026.61043372
446,16927.0,1515286800,17017.3783001,16826.11043683,17003.37374973,76.0809462,1287515.1309183,16922.96422725
447,16970.00000108,1515288600,17041.71653029,16919.73807574,16919.73807574,70.29358412,1194715.3304197,16996.07930618
448,16877.7000001,1515290400,17001.00000008,16877.70000004,16971.69700113,40.30977954,682864.21304818,16940.41051181
449,16793.05082593,1515292200,16950.0,16710.9999998,16877.70000004,107.9174909,1815567.2053513,16823.66028166
450,16644.36016084,1515294000,16843.66142925,16644.36016084,16802.08167251,75.61912938,1267778.741466,16765.31787472
451,16744.18719317,1515295800,16750.33016834,16625.0,16646.9929278,83.51932243,1394983.5972074,16702.52531534
452,16696.85858487,1515297600,16784.84632017,16659.23715669,16744.18719313,49.16669405,823112.80078341,16741.26798003
453,16538.67497541,1515299400,16700.0,16460.0,16696.85858465,110.12557838,1822993.9503061,16553.7741288
454,16670.00000089,1515301200,16796.0029971,16538.67497542,16538.67497542,92.6334809,1546710.796987,16697.10327151
455,16640.75419886,1515303000,16717.59002919,16567.1769819,16670.00000094,53.18193308,885983.09606155,16659.47521555
456,16599.43039595,1515304800,16660.56087497,16557.00001,16640.75419887,84.58513987,1404169.2172399,16600.66081817
457,16403.0,1515306600,16605.97045517,16390.0,16589.99999997,104.50995463,1722984.083333,16486.3154848
458,16614.99999991,1515308400,16625.0,16390.73375274,16404.6403,62.27278998,1027983.8330585,16507.75295901
459,16716.2126002,1515310200,16785.75599976,16540.00000006,16615.0,73.31355285,1220585.4446536,16648.83772787
460,16890.19082879,1515312000,16890.19082879,16716.21260036,16752.36799984,57.37462543,963932.9860834,16800.68460332
461,16780.0,1515313800,16917.71506623,16750.0,16892.8952776,63.77831298,1074163.4729252,16842.14308493
462,16770.47454386,1515315600,16856.14001791,16708.37551196,16778.322,50.81867273,854168.16078375,16808.15564235
463,16665.0,1515317400,16768.55814342,16621.48680873,16733.68116413,42.96242613,716163.77235788,16669.53747423
464,16743.19032356,1515319200,16787.9999999,16643.20529784,16643.20529785,50.46231575,845083.69248572,16746.82740824
465,16707.51778884,1515321000,16781.76499999,16700.00000003,16776.71575995,48.26790478,807748.71216745,16734.69598171
466,16665.23224564,1515322800,16798.99999998,16611.85950776,16744.99999928,60.6819325,1013552.863719,16702.71235542
467,16606.00000003,1515324600,16694.79704968,16600.0,16665.23224558,74.70149288,1243144.3692944,16641.49297914
468,16527.97874453,1515326400,16641.99999996,16459.500001,16626.99999981,72.96095702,1207781.2234461,16553.80182465
469,16450.0,1515328200,16609.63499993,16428.341,16527.97874444,103.07644149,1702246.1507892,16514.4054857
470,16429.56016176,1515330000,16560.99999935,16399.99999999,16445.0,101.0008402,1662106.1517518,16456.35965463
471,16421.25738183,1515331800,16510.0893866,16300.0,16469.15262795,130.40567377,2139164.7110752,16403.92361185
472,16609.99999998,1515333600,16610.0,16388.95744,16445.00000037,87.68681337,1448817.992426,16522.64390442
473,16571.8999998,1515335400,16615.65722945,16537.20522125,16609.99999999,63.12887605,1046847.0369701,16582.69721356
474,16470.0,1515337200,16614.99570039,16458.13049813,16571.89999977,52.42430029,866759.25014033,16533.53970097
475,16480.53542395,1515339000,16530.0,16443.5422066,16470.0,51.74968092,852955.4577185,16482.33269374
476,16304.00000007,1515340800,16480.58841125,16300.0,16477.88437275,88.63811148,1448914.5251197,16346.40563666
477,16091.00000032,1515342600,16336.5124259,16027.81884203,16320.89350597,188.7480103,3051259.34075,16165.78281222
478,16239.99999965,1515344400,16240.0,16091.00000032,16100.0,113.90593743,1843506.8324463,16184.46653476
479,15895.0000003,1515346200,16240.0,15739.99999999,16239.99999959,388.9447196,6183583.8197601,15898.36166465
480,15786.60000002,1515348000,15982.64138472,15761.09991,15889.99000007,191.40208948,3046060.047371,15914.4555613
481,16069.00000001,1515349800,16155.000001,15683.8615253,15786.59999995,240.69226864,3836057.1583126,15937.60023945
482,16200.0,1515351600,16200.0,16025.0,16092.74428118,131.58424835,2120672.5065994,16116.46175884
483,16102.00000001,1515353400,16200.0,16066.63347823,16197.99999969,63.48819624,1023975.2452273,16128.59249231
484,15998.99999989,1515355200,16195.23053663,15900.0,16139.99999989,96.70101372,1551747.3768771,16046.85739252
485,16166.42003486,1515357000,16201.0,15938.66187663,15980.0,100.97279048,1617663.3229736,16020.78456268
486,16280.00000018,1515358800,16370.80351401,16152.19686803,16168.00000005,116.44800948,1894504.6571407,16269.10297222
487,16229.99999985,1515360600,16300.30945711,16167.0,16299.09350084,56.99660541,925464.04293793,16237.17827194
488,16378.02836737,1515362400,16410.0,16167.00000001,16235.0,92.90183054,1515999.976511,16318.300379
489,16419.0,1515364200,16490.0,16370.00000179,16378.02836737,56.39349564,927993.21031198,16455.6780845
490,16302.39999999,1515366000,16446.0,16285.50000008,16418.99999999,57.31836724,937921.90220434,16363.37438359
491,16174.43357169,1515367800,16372.39700809,16152.70061425,16302.39999997,77.01152776,1252027.6892721,16257.66590651
492,16249.58546298,1515369600,16274.91238352,16042.63195413,16170.7066618,79.10009754,1275534.0792108,16125.56898006
493,16000.0,1515371400,16277.49999996,16000.0,16249.58546298,112.50275485,1815422.7554691,16136.69601148
494,15856.00633424,1515373200,16004.09322383,15709.10903418,16000.0,158.7668292,2518023.0524629,15859.88121795
495,15910.72670012,1515375000,15975.00760647,15758.0,15856.00633421,65.31808645,1037096.3524782,15877.62913526
496,15999.99999989,1515376800,16149.20947568,15861.00000047,15910.72669907,82.72742073,1327319.8804439,16044.49732303
497,15963.03675538,1515378600,15999.99999986,15800.0,15999.99999986,99.63899499,1583050.4051214,15887.86002187
498,15600.99999999,1515380400,15963.036755,15563.86003767,15963.036755,157.2841021,2471241.1465394,15711.95762028
499,15591.21251879,1515382200,15723.99328843,15510.0,15649.99999977,119.551761,1864358.6349877,15594.5727557
500,15732.9730548,1515384000,15830.83829589,15551.77613484,15639.99999906,84.68781409,1331827.3199484,15726.31593174
501,15656.99999996,1515385800,15751.99997,15611.50000016,15732.9730548,60.92107983,953683.6030819,15654.41068581
502,15796.21191078,1515387600,15850.0,15510.99999896,15656.99999996,85.767466,1345294.1736065,15685.36691531
503,15840.99997573,1515389400,15946.99999995,15781.40113089,15829.99999522,68.8726891,1093546.9620897,15877.80260041
504,15869.99999999,1515391200,15893.30125918,15730.60387329,15820.00000004,39.10496384,617849.75073301,15799.77808599
505,15820.99999896,1515393000,15943.40503567,15760.94392531,15869.99999992,75.98839087,1205093.5236139,15858.91620834
506,15880.0000002,1515394800,15930.0,15800.00000025,15820.99999893,46.39827463,736182.83715802,15866.59941622
507,15904.99999974,1515396600,15956.84476314,15850.0,15880.0000002,46.94071018,746818.61950928,15909.82787958
508,15650.21191092,1515398400,15909.99999983,15650.2119109,15880.00000004,77.88890713,1229742.3619898,15788.41464468
509,15448.52373205,1515400200,15723.56091,15382.64138465,15696.80480144,137.16837866,2132688.7887769,15547.96236283
510,15277.5113181,1515402000,15534.96060749,15196.87806417,15448.52373205,248.54402687,3816289.1239035,15354.57991875
511,15155.0,1515403800,15414.40102847,15155.0,15258.51131812,179.04439476,2735464.917564,15278.13770004
512,15278.42871023,1515405600,15392.85503976,15119.0,15155.0,181.69998774,2767822.8033129,15232.92784847
513,15350.54146357,1515407400,15353.72151202,15202.71201427,15278.4287102,74.50747591,1138912.2655918,15285.87905685
